DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR52:Konya, Karaman",2020,7.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR52:Konya, Karaman",2021,7.9,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR52:Konya, Karaman",2022,7.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR52:Konya, Karaman",2023,6.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2006,6.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2007,5.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2008,8.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2009,10.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2010,9.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2011,8.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2012,7.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2013,7.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2014,8.3,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2015,9.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2016,11.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2017,11.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2018,11.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2019,13.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2020,12.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2021,11.9,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2022,9.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR61:Antalya, Isparta, Burdur",2023,7.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2006,13.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2007,12.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2008,13.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2009,19.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2010,14.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2011,9.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2012,9.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2013,11.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2014,10.8,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2015,9.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2016,10.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2017,10.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2018,11.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2019,12.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2020,13.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2021,13.1,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2022,12.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR62:Adana, Mersin",2023,10.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2006,9.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2007,9.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2008,14.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2009,15.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2010,11.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2011,10.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2012,8.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2013,11.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2014,14.8,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2015,15.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2016,14.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2017,11.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2018,14.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2019,18.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2020,15.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2021,16.8,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2022,14.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR63:Hatay, Kahramanmaraş, Osmaniye",2023,15.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2006,8.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2007,6.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2008,7.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2009,13.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2010,9.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2011,7.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2012,6.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2013,5.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2014,7.7,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2015,9.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2016,13.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2017,11.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2018,11.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2019,13.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2020,12.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2021,13.2,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2022,9.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR71:Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir",2023,8.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2006,9.1,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2007,9.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2008,9.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2009,11.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2010,12.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2011,9.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2012,7.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2013,8.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2014,9.3,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2015,9.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2016,8.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2017,11.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2018,12.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2019,14.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2020,12.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2021,11.6,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2022,9.5,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR72:Kayseri, Sivas, Yozgat",2023,9.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2006,4.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2007,6.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2008,5.8,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2009,6.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2010,10.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2011,7.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2012,6.6,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2013,6.2,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2014,6.1,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2015,7.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2016,9.0,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2017,7.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2018,8.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2019,9.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2020,9.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2021,10.9,b,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2022,11.4,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR81:Zonguldak, Karabük, Bartın",2023,10.7,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR82:Kastamonu, Çankırı, Sinop",2006,3.9,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR82:Kastamonu, Çankırı, Sinop",2007,3.3,,
ESTAT:LFST_R_LFU3RT(1.0),25/03/25 23:00:00,A:Annual,TOTAL:All ISCED 2011 levels,T:Total,Y20-64:From 20 to 64 years,PC:Percentage,"TR82:Kastamonu, Çankırı, Sinop",2008,4.8,,
