DATAFLOW,LAST UPDATE,freq,sector,currency,nace_r2,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2004,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2005,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2006,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2007,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2008,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2009,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2010,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2011,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2012,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2013,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2014,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2015,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2016,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2017,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2018,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2019,0,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2020,0,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2021,0,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Extra-Regio NUTS 2,2022,0,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2000,3101.12,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2001,3245.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2002,3340.94,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2003,3252.97,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2004,3329.46,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2005,3436.78,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2006,3806.54,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2007,4113.93,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2008,4433.75,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2009,4593.59,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2010,3721.52,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2011,3433.81,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2012,3434.59,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2013,3193.3,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2014,3537.58,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2015,5544.24,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2016,5162.52,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2017,4583.07,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2018,5406.08,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2019,6043.85,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2020,6439.38,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2021,5987.58,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Groningen,2022,4810.36,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2000,3461.25,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2001,3588.59,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2002,3456.32,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2003,3408.06,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2004,3555.11,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2005,3620.07,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2006,3953.14,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2007,4349.91,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2008,4491.67,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2009,4095.18,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2010,3760.82,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2011,3579.75,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2012,3671.89,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2013,4507.44,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2014,4220.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2015,3992.4,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2016,3945.94,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2017,4166.57,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2018,4468.04,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2019,4710.98,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2020,4960.04,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2021,5540.28,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Friesland (NL),2022,6121.48,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2000,2842.78,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2001,3173.42,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2002,3201.62,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2003,3198.8,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2004,3097.38,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2005,3358.52,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2006,3759.38,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2007,3910.11,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2008,4367.74,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2009,2863.6,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2010,2626.33,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2011,2447.89,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2012,2679.68,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2013,2810.11,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2014,2599.99,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2015,2765.76,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2016,2939.33,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2017,2591.27,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2018,3054.41,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2019,3061.09,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2020,3300.1,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2021,3899.79,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Drenthe,2022,4287.1,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2000,5861.04,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2001,6204.96,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2002,6309.37,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2003,6327.38,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2004,6476.14,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2005,6774.33,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2006,7374.17,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2007,8137.5,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2008,8616.21,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2009,7622.94,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2010,6889.02,b,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2011,7996.46,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2012,7127.84,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2013,6790.61,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2014,6984.02,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2015,7319.23,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2016,7679.86,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2017,7567.63,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2018,8762.86,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2019,9082.35,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2020,9288.74,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2021,10844.45,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Overijssel,2022,11688.18,p,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Gelderland,2000,11367.67,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Gelderland,2001,11874.69,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Gelderland,2002,11807.48,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Gelderland,2003,11640.34,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Gelderland,2004,12088.49,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Gelderland,2005,12537.49,,
ESTAT:NAMA_10R_2GFCF(1.0),18/03/25 23:00:00,Annual,Total economy,Million units of national currency,Total - all NACE activities,Gelderland,2006,13671.86,,
