"VARIABLE","VERSIONS","LEVEL","NUTSCODE","YEAR","SEX","AGE","ISCED11","UNIT","VALUE"
"RPDTN",2021,2,"DE24",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",56.7
"RPDTN",2021,2,"DE25",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",48.5
"RPDTN",2021,2,"DE26",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",53.7
"RPDTN",2021,2,"DE27",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.5
"RPDTN",2021,2,"DE30",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",38
"RPDTN",2021,2,"DE40",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",55.5
"RPDTN",2021,2,"DE50",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",43.1
"RPDTN",2021,2,"DE60",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",40.7
"RPDTN",2021,2,"DE71",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",43
"RPDTN",2021,2,"DE72",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",51.8
"RPDTN",2021,2,"DE73",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",53.6
"RPDTN",2021,2,"DE80",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",63
"RPDTN",2021,2,"DE91",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47.7
"RPDTN",2021,2,"DE92",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",46
"RPDTN",2021,2,"DE93",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.8
"RPDTN",2021,2,"DE94",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",49.2
"RPDTN",2021,2,"DEA1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47.5
"RPDTN",2021,2,"DEA2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.7
"RPDTN",2021,2,"DEA3",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.8
"RPDTN",2021,2,"DEA4",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",50
"RPDTN",2021,2,"DEA5",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.1
"RPDTN",2021,2,"DEB1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.6
"RPDTN",2021,2,"DEB2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",54.8
"RPDTN",2021,2,"DEB3",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",45.7
"RPDTN",2021,2,"DEC0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",53.1
"RPDTN",2021,2,"DED2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",56
"RPDTN",2021,2,"DED4",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",67.1
"RPDTN",2021,2,"DED5",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.2
"RPDTN",2021,2,"DEE0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",64.9
"RPDTN",2021,2,"DEF0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",50.3
"RPDTN",2021,2,"DEG0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",62.8
"RPDTN",2021,2,"DK01",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",30.5
"RPDTN",2021,2,"DK02",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",45.8
"RPDTN",2021,2,"DK03",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",42.2
"RPDTN",2021,2,"DK04",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",40.5
"RPDTN",2021,2,"DK05",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.5
"RPDTN",2021,2,"EE00",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47
"RPDTN",2021,2,"EL30",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.9
"RPDTN",2021,2,"EL41",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47.2
"RPDTN",2021,2,"EL42",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47
"RPDTN",2021,2,"EL43",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47.9
"RPDTN",2021,2,"EL51",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.1
"RPDTN",2021,2,"EL52",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",45.9
"RPDTN",2021,2,"EL53",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.7
"RPDTN",2021,2,"EL54",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.1
"RPDTN",2021,2,"EL61",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47.7
"RPDTN",2021,2,"EL62",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",59.4
"RPDTN",2021,2,"EL63",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",51.3
"RPDTN",2021,2,"EL64",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",50.7
"RPDTN",2021,2,"EL65",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",51.2
"RPDTN",2021,2,"ES11",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",23.4
"RPDTN",2021,2,"ES12",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",27.2
"RPDTN",2021,2,"ES13",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",24.8
"RPDTN",2021,2,"ES21",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",23
"RPDTN",2021,2,"ES22",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",23
"RPDTN",2021,2,"ES23",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",21.7
"RPDTN",2021,2,"ES24",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",24.3
"RPDTN",2021,2,"ES30",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",23.3
"RPDTN",2021,2,"ES41",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",23.6
"RPDTN",2021,2,"ES42",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",21.3
"RPDTN",2021,2,"ES43",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",19
"RPDTN",2021,2,"ES51",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",22.3
"RPDTN",2021,2,"ES52",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",22.5
"RPDTN",2021,2,"ES53",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",26.5
"RPDTN",2021,2,"ES61",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",21.7
"RPDTN",2021,2,"ES62",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",21.3
"RPDTN",2021,2,"ES63",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",19.5
"RPDTN",2021,2,"ES64",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",20.7
"RPDTN",2021,2,"ES70",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",26.9
"RPDTN",2021,2,"FI19",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",48.3
"RPDTN",2021,2,"FI1B",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",39.1
"RPDTN",2021,2,"FI1C",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",49.4
"RPDTN",2021,2,"FI1D",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.4
"RPDTN",2021,2,"FI20",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",52.4
"RPDTN",2021,2,"FR10",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",27.6
"RPDTN",2021,2,"FRB0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47.8
"RPDTN",2021,2,"FRC1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.6
"RPDTN",2021,2,"FRC2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47
"RPDTN",2021,2,"FRD1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.3
"RPDTN",2021,2,"FRD2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",47.5
"RPDTN",2021,2,"FRE1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.6
"RPDTN",2021,2,"FRE2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",45.4
"RPDTN",2021,2,"FRF1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",42.5
"RPDTN",2021,2,"FRF2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",43.8
"RPDTN",2021,2,"FRF3",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",48
"RPDTN",2021,2,"FRG0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",46.2
"RPDTN",2021,2,"FRH0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",48
"RPDTN",2021,2,"FRI1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.7
"RPDTN",2021,2,"FRI2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.5
"RPDTN",2021,2,"FRI3",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",45.6
"RPDTN",2021,2,"FRJ1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",41.3
"RPDTN",2021,2,"FRJ2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",40.3
"RPDTN",2021,2,"FRK1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",48.7
"RPDTN",2021,2,"FRK2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",39.6
"RPDTN",2021,2,"FRL0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",39.2
"RPDTN",2021,2,"FRM0",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",44.8
"RPDTN",2021,2,"FRY1",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",39
"RPDTN",2021,2,"FRY2",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",45.2
"RPDTN",2021,2,"FRY3",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",30.8
"RPDTN",2021,2,"FRY4",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",39.4
"RPDTN",2021,2,"HR02",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",65.5
"RPDTN",2021,2,"HR03",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",62.9
"RPDTN",2021,2,"HR05",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",45.9
"RPDTN",2021,2,"HR06",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",62.5
"RPDTN",2021,2,"HU11",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",37.6
"RPDTN",2021,2,"HU12",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",57.9
"RPDTN",2021,2,"HU21",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",64.3
"RPDTN",2021,2,"HU22",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",65.4
"RPDTN",2021,2,"HU23",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",61.1
"RPDTN",2021,2,"HU31",2024,"Total","From 25 to 64 years","Upper secondary and post-secondary non-tertiary education (levels 3 and 4)","Percent",58.9
